Date,Open,High,Low,Close,Volume,Adjusted Close
2009-11-25,1091.5,1103.43,1088.39,1101.91,13220000.0,1101.91
2009-11-24,1088.64,1092.8,1077.34,1091.5,11040000.0,1091.5
2009-11-23,1073.09,1104.16,1073.09,1088.64,13550000.0,1088.64
2009-11-20,1080.75,1081.36,1065.49,1073.09,15130000.0,1073.09
2009-11-19,1101.51,1101.51,1074.07,1080.75,12990000.0,1080.75
2009-11-18,1103.37,1108.12,1095.43,1101.51,13590000.0,1101.51
2009-11-17,1103.38,1105.7,1096.83,1103.37,17350000.0,1103.37
2009-11-16,1085.14,1109.71,1085.14,1103.38,19790000.0,1103.38
2009-11-13,1076.45,1091.32,1070.74,1085.14,12930000.0,1085.14
2009-11-12,1097.26,1097.44,1073.14,1076.45,16870000.0,1076.45
2009-11-11,1101.1,1112.32,1092.33,1097.26,13980000.0,1097.26
2009-11-10,1098.16,1104.63,1091.35,1101.1,14960000.0,1101.1
2009-11-09,1082.92,1100.84,1082.92,1098.16,17330000.0,1098.16
2009-11-06,1090.22,1090.88,1073.59,1082.92,13040000.0,1082.92
2009-11-05,1073.26,1094.43,1073.26,1090.22,13470000.0,1090.22
2009-11-04,1069.95,1089.46,1069.95,1073.26,19160000.0,1073.26
2009-11-03,1058.05,1074.18,1042.03,1069.95,19230000.0,1069.95
2009-11-02,1052.8,1074.0,1042.9,1058.05,18640000.0,1058.05
2009-10-30,1089.56,1089.56,1044.23,1052.8,18900000.0,1052.8
2009-10-29,1065.13,1090.25,1065.13,1089.56,19170000.0,1089.56
2009-10-28,1094.61,1094.61,1063.02,1065.13,23280000.0,1065.13
2009-10-27,1086.41,1109.23,1086.41,1094.61,18190000.0,1094.61
2009-10-26,1102.48,1127.06,1084.42,1086.41,21220000.0,1086.41
2009-10-23,1121.09,1124.91,1096.61,1102.48,19110000.0,1102.48
2009-10-22,1110.14,1123.03,1095.9,1121.09,21460000.0,1121.09
2009-10-21,1109.49,1133.85,1103.38,1110.14,27000000.0,1110.14
2009-10-20,1116.75,1116.78,1098.43,1109.49,24690000.0,1109.49
2009-10-19,1104.79,1120.28,1104.79,1116.75,24580000.0,1116.75
2009-10-16,1102.62,1107.31,1093.39,1104.79,25010000.0,1104.79
2009-10-15,1087.2,1102.84,1078.79,1102.62,27350000.0,1102.62
2009-10-14,1067.07,1088.19,1067.07,1087.2,25650000.0,1087.2
2009-10-13,1064.77,1069.35,1053.19,1067.07,22160000.0,1067.07
2009-10-12,1054.36,1074.18,1054.36,1064.77,21570000.0,1064.77
2009-10-09,1053.71,1057.86,1046.28,1054.36,20120000.0,1054.36
2009-10-08,1033.67,1057.3,1033.67,1053.71,22470000.0,1053.71
2009-10-07,1032.32,1034.24,1020.33,1033.67,21250000.0,1033.67
2009-10-06,1009.25,1040.34,1009.25,1032.32,26520000.0,1032.32
2009-10-05,989.96,1012.53,987.68,1009.25,19860000.0,1009.25
2009-10-02,997.42,998.79,983.72,989.96,21750000.0,989.96
2009-10-01,1024.44,1024.44,997.23,997.42,23450000.0,997.42
2009-09-30,1028.45,1033.6,1010.39,1024.44,23820000.0,1024.44
2009-09-29,1037.93,1038.4,1024.01,1028.45,18190000.0,1028.45
2009-09-28,1018.66,1040.73,1018.55,1037.93,16050000.0,1037.93
2009-09-25,1015.74,1028.13,1013.24,1018.66,15870000.0,1018.66
2009-09-24,1034.48,1035.76,1009.77,1015.74,23400000.0,1015.74
2009-09-23,1055.93,1056.64,1034.2,1034.48,26090000.0,1034.48
2009-09-22,1040.28,1058.83,1040.28,1055.93,24210000.0,1055.93
2009-09-21,1048.28,1048.28,1028.57,1040.28,26030000.0,1040.28
2009-09-18,1052.5,1057.94,1039.73,1048.28,40540000.0,1048.28
2009-09-17,1059.55,1064.9,1048.75,1052.5,28270000.0,1052.5
2009-09-16,1030.4,1052.83,1030.4,1052.78,38990000.0,1052.78
2009-09-15,1023.88,1032.35,1018.13,1030.4,36270000.0,1030.4
2009-09-14,1020.83,1024.29,1008.97,1023.88,30400000.0,1023.88
2009-09-11,1023.87,1031.23,1014.0,1020.83,33520000.0,1020.83
2009-09-10,1010.89,1025.05,1008.8,1023.87,24480000.0,1023.87
2009-09-09,1002.53,1019.18,1002.53,1010.89,24680000.0,1010.89
2009-09-08,981.88,1006.36,981.88,1002.53,24810000.0,1002.53
2009-09-04,968.34,983.41,965.39,981.88,24190000.0,981.88
2009-09-03,962.84,971.84,962.71,968.34,25780000.0,968.34
2009-09-02,960.42,972.41,960.42,962.84,30920000.0,962.84
2009-09-01,978.88,986.21,958.81,960.42,26510000.0,960.42
2009-08-31,993.73,993.73,973.81,978.88,31700000.0,978.88
2009-08-28,997.23,1005.0,990.29,993.73,24230000.0,993.73
2009-08-27,994.98,1000.28,975.66,997.23,18620000.0,997.23
2009-08-26,988.52,995.26,977.05,994.98,18770000.0,994.98
2009-08-25,992.95,1004.14,985.58,988.52,17210000.0,988.52
2009-08-24,985.94,999.54,985.94,992.95,20590000.0,992.95
2009-08-21,958.26,987.43,958.26,985.94,23280000.0,985.94
2009-08-20,949.26,960.39,949.26,958.26,23270000.0,958.26
2009-08-19,934.48,956.48,923.53,949.26,21590000.0,949.26
2009-08-18,922.81,937.64,922.81,934.48,27030000.0,934.48
2009-08-17,952.46,952.46,915.66,922.81,19240000.0,922.81
2009-08-14,962.25,963.89,944.47,952.46,18970000.0,952.46
2009-08-13,956.4,962.9,952.79,962.25,17400000.0,962.25
2009-08-12,945.66,962.23,944.22,956.4,19140000.0,956.4
2009-08-11,958.29,958.29,943.11,945.66,19020000.0,945.66
2009-08-10,957.81,960.54,952.4,958.29,20650000.0,958.29
2009-08-07,959.68,969.69,957.57,957.81,16450000.0,957.81
2009-08-06,967.87,968.58,954.57,959.68,16700000.0,959.68
2009-08-05,977.94,977.94,960.62,967.87,19700000.0,967.87
2009-08-04,980.66,982.58,968.83,977.94,16540000.0,977.94
2009-08-03,961.2,987.02,961.2,980.66,17470000.0,980.66
2009-07-31,954.34,965.29,942.08,961.2,22630000.0,961.2
2009-07-30,942.86,962.4,941.85,954.34,23430000.0,954.34
2009-07-29,962.4,962.4,934.48,942.86,17690000.0,942.86
2009-07-28,963.11,975.66,948.08,962.4,13310000.0,962.4
2009-07-27,969.08,979.74,965.79,975.66,12520000.0,975.66
2009-07-24,961.35,969.75,955.18,969.08,10640000.0,969.08
2009-07-23,936.77,963.18,936.77,961.35,12820000.0,961.35
2009-07-22,943.96,945.94,930.98,936.77,14770000.0,936.77
2009-07-21,937.39,948.52,930.94,943.96,13230000.0,943.96
2009-07-20,918.68,938.1,918.68,937.39,11740000.0,937.39
2009-07-17,918.57,923.7,911.62,918.68,9900000.0,918.68
2009-07-16,910.85,922.71,903.06,918.57,10150000.0,918.57
2009-07-15,880.56,913.23,880.56,910.85,14940000.0,910.85
2009-07-14,872.05,884.89,870.94,880.56,10220000.0,880.56
2009-07-13,854.15,872.44,846.03,872.05,9910000.0,872.05
2009-07-10,865.39,865.39,844.4,854.15,7660000.0,854.15
2009-07-09,855.8,874.72,855.8,865.39,10020000.0,865.39
2009-07-08,859.06,867.63,843.07,855.8,14350000.0,855.8
2009-07-07,876.79,879.15,857.78,859.06,10810000.0,859.06
2009-07-06,890.43,890.43,856.89,876.79,12380000.0,876.79
2009-07-02,922.43,922.43,887.48,890.43,9610000.0,890.43
2009-07-01,918.9,938.94,918.9,922.43,11140000.0,922.43
2009-06-30,925.79,931.69,904.94,918.9,13820000.0,918.9
2009-06-29,912.01,930.8,912.01,925.79,20110000.0,925.79
2009-06-26,918.02,918.02,907.79,912.01,132770000.0,912.01
2009-06-25,902.1,920.53,895.14,918.02,14680000.0,918.02
2009-06-24,900.31,915.18,897.81,902.1,12530000.0,902.1
2009-06-23,888.09,905.02,886.65,900.31,15610000.0,900.31
2009-06-22,929.65,929.65,886.28,888.09,15950000.0,888.09
2009-06-19,931.0,940.17,923.9,929.65,34020000.0,929.65
2009-06-18,931.61,940.28,924.78,931.0,15400000.0,931.0
2009-06-17,948.29,948.29,921.15,931.61,14280000.0,931.61
2009-06-16,961.43,971.39,945.72,948.29,16260000.0,948.29
2009-06-15,988.76,988.76,950.77,961.43,17390000.0,961.43
2009-06-12,1001.7,1001.7,977.61,988.76,14460000.0,988.76
2009-06-11,993.65,1014.8,992.34,1001.7,21460000.0,1001.7
2009-06-10,987.8,1004.73,979.35,993.65,20000000.0,993.65
2009-06-09,979.69,992.93,977.64,987.8,19280000.0,987.8
2009-06-08,980.68,985.54,962.54,979.69,19860000.0,979.69
2009-06-05,987.05,995.85,970.36,980.68,24660000.0,980.68
2009-06-04,969.23,991.55,969.23,987.05,19310000.0,987.05
2009-06-03,1011.95,1011.95,957.67,964.76,21220000.0,964.76
2009-06-02,1020.27,1025.99,1010.66,1011.95,20910000.0,1011.95
2009-06-01,987.24,1027.7,987.24,1020.27,21330000.0,1020.27
2009-05-29,969.64,994.99,969.64,987.24,26570000.0,987.24
2009-05-28,940.05,976.52,940.05,969.64,15890000.0,969.64
2009-05-27,948.47,960.07,937.5,940.05,13290000.0,940.05
2009-05-26,931.05,950.15,915.99,948.47,16250000.0,948.47
2009-05-22,931.3,943.5,930.19,931.05,11910000.0,931.05
2009-05-21,952.57,952.57,922.17,931.3,15860000.0,931.3
2009-05-20,946.11,975.08,946.11,952.57,17620000.0,952.57
2009-05-19,941.21,955.01,938.27,946.11,17720000.0,946.11
2009-05-18,913.54,942.74,913.54,941.21,17210000.0,941.21
2009-05-15,932.05,932.05,906.94,913.54,16200000.0,913.54
2009-05-14,933.14,938.88,915.79,932.05,16630000.0,932.05
2009-05-13,961.35,961.35,929.5,933.14,22400000.0,933.14
2009-05-12,955.7,973.94,944.36,961.35,23210000.0,961.35
2009-05-11,986.96,986.96,950.51,955.7,22700000.0,955.7
2009-05-08,944.47,992.85,944.47,986.96,21440000.0,986.96
2009-05-07,953.71,974.89,933.7,944.47,18850000.0,944.47
2009-05-06,922.31,957.2,922.31,953.71,17640000.0,953.71
2009-05-05,932.94,932.94,911.52,922.31,17680000.0,922.31
2009-05-04,905.38,934.72,905.38,932.94,17010000.0,932.94
2009-05-01,876.4,907.99,876.4,905.38,12140000.0,905.38
2009-04-30,895.56,901.7,869.72,876.4,14970000.0,876.4
2009-04-29,874.74,903.39,874.74,895.56,16090000.0,895.56
2009-04-28,870.25,885.54,861.36,874.74,16010000.0,874.74
2009-04-27,888.89,888.89,863.99,870.25,16740000.0,870.25
2009-04-24,862.74,894.97,862.74,888.89,16140000.0,888.89
2009-04-23,837.15,863.1,837.15,862.7,11210000.0,862.7
2009-04-22,847.76,851.72,835.76,837.15,11220000.0,837.15
2009-04-21,833.85,848.85,825.77,847.76,12380000.0,847.76
2009-04-20,875.8,875.8,832.19,833.85,14580000.0,833.85
2009-04-17,875.65,883.49,868.3,875.8,14330000.0,875.8
2009-04-16,870.85,881.18,858.87,875.65,12370000.0,875.65
2009-04-15,873.43,875.8,858.89,870.85,12370000.0,870.85
2009-04-14,886.09,886.09,868.53,873.43,14510000.0,873.43
2009-04-13,892.39,892.42,867.03,886.09,12480000.0,886.09
2009-04-09,875.37,894.3,875.37,892.39,14390000.0,892.39
2009-04-08,868.19,879.93,851.04,875.37,11350000.0,875.37
2009-04-07,890.65,890.65,863.41,868.19,11100000.0,868.19
2009-04-06,911.27,911.27,877.77,890.65,12670000.0,890.65
2009-04-03,903.67,915.68,889.93,911.27,11640000.0,911.27
2009-04-02,867.46,917.93,867.46,903.67,16170000.0,903.67
2009-04-01,851.07,870.97,833.36,867.46,14330000.0,867.46
2009-03-31,848.82,868.11,848.82,851.07,16350000.0,851.07
2009-03-30,883.21,883.21,835.08,848.82,14240000.0,848.82
2009-03-27,910.68,910.68,880.52,883.21,12510000.0,883.21
2009-03-26,903.22,919.02,899.58,910.68,17250000.0,910.68
2009-03-25,893.58,913.26,880.65,903.22,12110000.0,903.22
2009-03-24,915.05,915.05,888.56,893.58,14050000.0,893.58
2009-03-23,856.23,915.21,856.23,915.05,13550000.0,915.05
2009-03-20,886.5,890.14,854.14,856.23,19670000.0,856.23
2009-03-19,868.14,903.89,868.14,886.5,14690000.0,886.5
2009-03-18,863.11,874.83,828.33,868.14,12030000.0,868.14
2009-03-17,836.6,863.13,824.22,863.11,8970000.0,863.11
2009-03-16,834.61,855.19,829.85,836.6,9170000.0,836.6
2009-03-13,843.23,848.03,823.27,834.61,8570000.0,834.61
2009-03-12,819.62,845.57,813.11,843.23,8970000.0,843.23
2009-03-11,823.73,837.19,805.95,819.62,10450000.0,819.62
2009-03-10,780.15,831.96,780.15,823.73,14820000.0,823.73
2009-03-09,778.76,798.66,767.73,780.15,8660000.0,780.15
2009-03-06,764.98,801.54,754.99,778.76,10890000.0,778.76
2009-03-05,802.18,802.18,758.88,764.98,11480000.0,764.98
2009-03-04,763.8,815.23,763.8,802.18,11080000.0,802.18
2009-03-03,767.41,784.12,758.19,763.8,12720000.0,763.8
2009-03-02,825.85,825.85,766.54,767.41,12420000.0,767.41
2009-02-27,846.21,851.47,814.45,825.85,10380000.0,825.85
2009-02-26,846.07,869.0,844.27,846.21,10780000.0,846.21
2009-02-25,852.09,863.13,826.53,846.07,17040000.0,846.07
2009-02-24,814.09,854.73,814.09,852.09,14400000.0,852.09
2009-02-23,845.81,863.88,811.87,814.09,12080000.0,814.09
2009-02-20,869.43,869.43,829.71,845.81,14510000.0,845.81
2009-02-19,866.57,889.36,864.63,869.43,11750000.0,869.43
2009-02-18,875.43,882.32,858.84,866.57,10420000.0,866.57
2009-02-17,935.69,935.69,874.98,875.43,13430000.0,875.43
2009-02-13,932.86,949.79,931.26,935.69,11090000.0,935.69
2009-02-12,928.95,933.59,901.96,932.86,11840000.0,932.86
2009-02-11,929.53,946.52,914.68,928.95,11330000.0,928.95
2009-02-10,978.72,987.94,922.18,929.53,12600000.0,929.53
2009-02-09,975.25,993.96,970.41,978.72,9630000.0,978.72
2009-02-06,958.42,979.41,947.26,975.25,10410000.0,975.25
2009-02-05,946.74,962.29,928.18,958.42,11600000.0,958.42
2009-02-04,942.32,962.36,938.8,946.74,12290000.0,946.74
2009-02-03,920.57,947.63,920.31,942.32,9240000.0,942.32
2009-02-02,935.31,935.31,912.38,920.57,11110000.0,920.57
2009-01-30,950.48,964.68,932.28,935.31,12290000.0,935.31
2009-01-29,986.37,986.37,949.08,950.48,10450000.0,950.48
2009-01-28,961.68,990.6,957.85,986.37,10130000.0,986.37
2009-01-27,961.31,969.26,944.18,961.68,10600000.0,961.68
2009-01-26,934.83,977.27,934.83,961.31,11800000.0,961.31
2009-01-23,914.96,942.96,886.43,934.83,10620000.0,934.83
2009-01-22,939.92,939.92,898.0,914.96,9450000.0,914.96
2009-01-21,892.48,941.55,892.48,939.92,12830000.0,939.92
2009-01-20,940.42,940.42,889.81,892.48,12630000.0,892.48
2009-01-16,925.95,954.95,918.57,940.42,11270000.0,940.42
2009-01-15,921.07,929.56,886.21,925.95,12020000.0,925.95
2009-01-14,961.95,961.95,911.58,921.07,12000000.0,921.07
2009-01-13,947.8,969.72,944.35,961.95,10360000.0,961.95
2009-01-12,978.82,978.82,941.39,947.8,14280000.0,947.8
2009-01-09,1011.66,1011.84,975.36,978.82,10200000.0,978.82
2009-01-08,988.94,1012.78,988.94,1011.66,13580000.0,1011.66
2009-01-07,1026.79,1026.79,979.75,988.94,16200000.0,988.94
2009-01-06,1026.46,1057.41,1020.38,1026.79,15610000.0,1026.79
2009-01-05,1019.8,1043.58,1012.47,1026.46,16900000.0,1026.46
2009-01-02,979.68,1025.8,979.68,1019.8,13970000.0,1019.8
2008-12-31,969.66,989.77,962.71,979.68,21740000.0,979.68
2008-12-30,947.04,970.66,940.72,969.66,18450000.0,969.66
2008-12-29,929.31,950.93,929.31,947.04,14770000.0,947.04
2008-12-26,914.88,930.56,913.4,929.31,10450000.0,929.31
2008-12-24,917.29,917.56,904.96,914.88,8350000.0,914.88
2008-12-23,923.96,936.27,911.07,917.29,16110000.0,917.29
2008-12-22,940.89,950.32,910.16,923.96,21250000.0,923.96
2008-12-19,945.5,963.54,938.1,940.89,41370000.0,940.89
2008-12-18,996.29,996.29,935.59,945.5,24300000.0,945.5
2008-12-17,991.34,1015.61,979.71,996.29,25480000.0,996.29
2008-12-16,943.46,992.66,943.46,991.34,19640000.0,991.34
2008-12-15,944.22,972.58,929.15,943.46,15200000.0,943.46
2008-12-12,955.01,955.66,920.06,944.22,14390000.0,944.22
2008-12-11,945.5,990.99,945.32,955.01,23710000.0,955.01
2008-12-10,909.18,952.82,909.18,945.5,14980000.0,945.5
2008-12-09,912.35,933.64,901.56,909.18,13740000.0,909.18
2008-12-08,859.77,922.9,859.77,912.35,16470000.0,912.35
2008-12-05,843.74,865.1,796.49,859.77,14500000.0,859.77
2008-12-04,893.37,893.37,830.46,843.74,14360000.0,843.74
2008-12-03,899.0,899.0,861.16,893.37,11970000.0,893.37
2008-12-02,863.63,902.77,863.63,899.0,15850000.0,899.0
2008-12-01,968.23,968.23,863.28,863.63,12150000.0,863.63
2008-11-28,980.14,980.32,946.04,968.23,7380000.0,968.23
2008-11-26,934.86,980.96,914.94,980.14,12960000.0,980.14
2008-11-25,919.73,950.57,906.05,934.86,14170000.0,934.86
2008-11-24,855.87,944.71,855.87,919.73,25020000.0,919.73
2008-11-21,761.3,858.97,761.3,855.87,24800000.0,855.87
2008-11-20,857.0,857.0,759.47,761.3,29560000.0,761.3
2008-11-19,915.74,920.17,855.4,857.0,20280000.0,857.0
2008-11-18,884.62,924.76,876.62,915.74,16920000.0,915.74
2008-11-17,912.18,921.76,883.67,884.62,20950000.0,884.62
2008-11-14,939.8,962.57,890.0,912.18,16170000.0,912.18
2008-11-13,844.35,941.83,815.15,939.8,20630000.0,939.8
2008-11-12,912.9,912.9,841.3,844.35,15090000.0,844.35
2008-11-11,951.76,951.76,897.86,912.9,21870000.0,912.9
2008-11-10,945.83,977.71,929.44,951.76,19520000.0,951.76
2008-11-07,900.39,948.29,900.39,945.83,17190000.0,945.83
2008-11-06,952.76,952.76,892.9,900.39,26940000.0,900.39
2008-11-05,999.43,1000.68,948.66,952.76,25750000.0,952.76
2008-11-04,935.83,1000.81,935.83,999.43,32710000.0,999.43
2008-11-03,956.71,957.82,922.45,935.83,21660000.0,935.83
2008-10-31,940.06,983.6,909.15,956.71,33530000.0,956.71
2008-10-30,905.63,943.05,886.18,940.06,41110000.0,940.06
2008-10-29,876.35,946.24,876.35,905.63,36110000.0,905.63
2008-10-28,770.62,877.68,770.62,876.35,40900000.0,876.35
2008-10-27,817.42,828.05,765.04,770.62,37720000.0,770.62
2008-10-24,863.92,863.92,780.11,817.42,40620000.0,817.42
2008-10-23,813.36,868.77,793.64,863.92,40560000.0,863.92
2008-10-22,905.32,905.32,792.28,813.36,42750000.0,813.36
2008-10-21,955.16,955.16,889.84,905.32,26120000.0,905.32
2008-10-20,855.23,955.71,855.23,955.16,39120000.0,955.16
2008-10-17,853.43,920.06,819.66,855.23,39050000.0,855.23
2008-10-16,803.84,855.81,754.97,853.43,45710000.0,853.43
2008-10-15,942.07,942.07,798.29,803.84,45780000.0,803.84
2008-10-14,940.89,984.1,901.5,942.07,55270000.0,942.07
2008-10-13,806.23,943.58,806.23,940.89,59460000.0,940.89
2008-10-10,854.84,859.09,744.56,806.23,82990000.0,806.23
2008-10-09,962.65,980.88,854.84,854.84,56560000.0,854.84
2008-10-08,959.74,999.86,913.3,962.65,74080000.0,962.65
2008-10-07,1022.26,1058.1,954.91,959.74,60660000.0,959.74
2008-10-06,1059.1,1059.1,939.17,1022.26,66400000.0,1022.26
2008-10-03,1057.71,1126.28,1053.99,1059.1,46250000.0,1059.1
2008-10-02,1139.91,1139.91,1053.0,1057.71,41810000.0,1057.71
2008-10-01,1156.26,1156.87,1099.3,1139.91,35120000.0,1139.91
2008-09-30,1098.65,1160.59,1098.65,1156.26,45010000.0,1156.26
2008-09-29,1239.77,1239.77,1077.4,1098.65,68140000.0,1098.65
2008-09-26,1263.53,1263.53,1205.64,1239.77,39060000.0,1239.77
2008-09-25,1226.39,1271.2,1226.39,1263.53,51570000.0,1263.53
2008-09-24,1222.48,1243.29,1219.29,1226.39,34770000.0,1226.39
2008-09-23,1254.66,1276.78,1218.37,1222.48,39620000.0,1222.48
2008-09-22,1265.31,1300.7,1252.37,1254.66,51220000.0,1254.66
2008-09-19,1175.16,1267.7,1175.16,1265.31,117520000.0,1265.31
2008-09-18,1150.73,1196.81,1136.33,1175.16,79800000.0,1175.16
2008-09-17,1173.52,1199.83,1142.21,1150.73,55970000.0,1150.73
2008-09-16,1143.96,1178.99,1095.94,1173.52,64290000.0,1173.52
2008-09-15,1246.97,1246.97,1139.74,1143.96,59180000.0,1143.96
2008-09-12,1209.99,1250.99,1209.99,1246.97,37510000.0,1246.97
2008-09-11,1186.25,1210.41,1161.78,1209.99,37680000.0,1209.99
2008-09-10,1142.01,1195.91,1142.01,1186.25,41890000.0,1186.25
2008-09-09,1219.74,1219.74,1142.01,1142.01,40870000.0,1142.01
2008-09-08,1222.21,1249.29,1203.55,1219.74,45830000.0,1219.74
2008-09-05,1232.17,1233.75,1193.05,1222.21,34970000.0,1222.21
2008-09-04,1267.53,1277.89,1219.1,1232.17,32750000.0,1232.17
2008-09-03,1269.06,1278.89,1250.8,1267.53,27120000.0,1267.53
2008-09-02,1326.7,1327.63,1176.04,1269.06,32960000.0,1269.06
2008-08-29,1333.89,1342.23,1325.38,1326.7,25370000.0,1326.7
2008-08-28,1342.78,1355.75,1313.91,1333.89,27770000.0,1333.89
2008-08-27,1317.21,1351.8,1317.21,1342.78,21400000.0,1342.78
2008-08-26,1301.86,1326.46,1301.86,1317.21,28240000.0,1317.21
2008-08-25,1322.46,1329.82,1295.57,1301.86,23530000.0,1301.86
2008-08-22,1344.14,1344.14,1308.31,1322.46,23260000.0,1322.46
2008-08-21,1317.07,1351.5,1317.07,1344.14,24950000.0,1344.14
2008-08-20,1284.57,1320.22,1284.07,1317.07,27590000.0,1317.07
2008-08-19,1260.0,1287.27,1256.09,1284.57,25960000.0,1284.57
2008-08-18,1275.7,1296.23,1256.1,1260.0,37610000.0,1260.0
2008-08-15,1294.74,1294.74,1259.56,1275.7,32460000.0,1275.7
2008-08-14,1318.49,1318.49,1281.79,1294.74,28440000.0,1294.74
2008-08-13,1288.1,1323.63,1280.27,1318.49,42290000.0,1318.49
2008-08-12,1293.49,1307.66,1287.02,1288.1,36860000.0,1288.1
2008-08-11,1292.18,1301.31,1275.42,1293.49,42060000.0,1293.49
2008-08-08,1290.66,1296.82,1255.29,1292.18,36230000.0,1292.18
2008-08-07,1315.24,1326.24,1289.65,1290.66,36940000.0,1290.66
2008-08-06,1281.5,1316.53,1281.5,1315.24,30810000.0,1315.24
2008-08-05,1268.76,1284.16,1251.88,1281.5,34700000.0,1281.5
2008-08-04,1319.8,1322.82,1263.37,1268.76,29740000.0,1268.76
2008-08-01,1329.31,1343.47,1313.75,1319.8,33060000.0,1319.8
2008-07-31,1367.1,1367.1,1328.45,1329.31,31920000.0,1329.31
2008-07-30,1291.74,1368.35,1284.1,1367.1,35630000.0,1367.1
2008-07-29,1299.5,1303.98,1275.99,1291.74,36040000.0,1291.74
2008-07-28,1293.31,1318.25,1293.31,1299.5,32710000.0,1299.5
2008-07-25,1281.96,1312.39,1281.96,1293.31,44310000.0,1293.31
2008-07-24,1293.18,1303.5,1264.45,1281.96,38930000.0,1281.96
2008-07-23,1339.59,1340.51,1288.57,1293.18,42870000.0,1293.18
2008-07-22,1361.12,1363.41,1327.27,1339.59,39830000.0,1339.59
2008-07-21,1326.91,1361.63,1326.91,1361.12,32790000.0,1361.12
2008-07-18,1311.02,1334.15,1309.77,1326.91,31090000.0,1326.91
2008-07-17,1324.04,1342.9,1290.18,1311.02,43490000.0,1311.02
2008-07-16,1351.83,1352.11,1307.3,1324.04,55540000.0,1324.04
2008-07-15,1403.35,1403.35,1351.27,1351.83,47820000.0,1351.83
2008-07-14,1411.5,1422.75,1390.36,1403.35,42660000.0,1403.35
2008-07-11,1427.08,1431.99,1390.74,1411.5,48270000.0,1411.5
2008-07-10,1406.37,1427.83,1386.42,1427.08,45080000.0,1427.08
2008-07-09,1441.35,1453.03,1404.67,1406.37,34360000.0,1406.37
2008-07-08,1456.03,1456.03,1410.76,1441.35,44030000.0,1441.35
2008-07-07,1482.18,1492.87,1440.88,1456.03,49610000.0,1456.03
2008-07-03,1480.57,1499.13,1458.88,1482.18,28800000.0,1482.18
2008-07-02,1530.12,1535.39,1478.74,1480.57,47010000.0,1480.57
2008-07-01,1535.17,1535.17,1504.94,1530.12,52190000.0,1530.12
2008-06-30,1508.4,1544.86,1508.4,1535.39,43050000.0,1535.39
2008-06-27,1494.39,1518.74,1494.39,1508.4,39680000.0,1508.4
2008-06-26,1516.82,1522.5,1484.32,1494.39,37670000.0,1494.39
2008-06-25,1514.63,1532.17,1490.92,1516.82,39380000.0,1516.82
2008-06-24,1533.66,1533.66,1507.63,1514.63,32270000.0,1514.63
2008-06-23,1494.28,1533.88,1492.19,1533.66,29110000.0,1533.66
2008-06-20,1508.47,1517.74,1487.7,1494.28,44880000.0,1494.28
2008-06-19,1542.77,1554.06,1508.21,1508.47,33670000.0,1508.47
2008-06-18,1560.26,1560.26,1527.39,1542.77,32820000.0,1542.77
2008-06-17,1538.06,1563.83,1538.06,1560.26,28730000.0,1560.26
2008-06-16,1531.91,1549.65,1531.91,1538.06,31640000.0,1538.06
2008-06-13,1524.45,1536.88,1514.13,1531.91,25680000.0,1531.91
2008-06-12,1547.88,1547.88,1520.31,1524.45,42010000.0,1524.45
2008-06-11,1530.97,1556.81,1530.97,1547.88,43500000.0,1547.88
2008-06-10,1572.3,1572.3,1513.93,1530.97,35820000.0,1530.97
2008-06-09,1543.08,1579.47,1543.08,1572.3,31640000.0,1572.3
2008-06-06,1565.36,1592.04,1540.19,1543.08,46680000.0,1543.08
2008-06-05,1506.71,1565.78,1506.71,1565.36,34720000.0,1565.36
2008-06-04,1554.68,1554.95,1503.97,1506.71,34360000.0,1506.71
2008-06-03,1575.63,1588.51,1551.02,1554.68,35150000.0,1554.68
2008-06-02,1569.59,1585.46,1557.56,1575.63,32400000.0,1575.63
2008-05-30,1555.32,1572.19,1554.06,1569.59,33790000.0,1569.59
2008-05-29,1583.76,1585.01,1552.82,1555.32,32790000.0,1555.32
2008-05-28,1565.73,1584.08,1551.45,1583.76,29540000.0,1583.76
2008-05-27,1587.44,1587.44,1558.17,1565.73,33420000.0,1565.73
2008-05-23,1613.83,1623.12,1578.08,1587.44,28180000.0,1587.44
2008-05-22,1625.29,1638.33,1607.34,1613.83,40500000.0,1613.83
2008-05-21,1630.09,1663.95,1623.51,1625.29,41280000.0,1625.29
2008-05-20,1614.52,1633.21,1614.52,1630.09,44420000.0,1630.09
2008-05-19,1599.01,1626.88,1597.84,1614.52,34400000.0,1614.52
2008-05-16,1557.2,1599.01,1557.2,1599.01,36150000.0,1599.01
2008-05-15,1531.66,1558.03,1531.61,1557.2,32500000.0,1557.2
2008-05-14,1540.24,1552.57,1531.08,1531.66,26290000.0,1531.66
2008-05-13,1533.2,1542.91,1515.52,1540.24,27390000.0,1540.24
2008-05-12,1519.48,1535.52,1511.37,1533.2,26950000.0,1533.2
2008-05-09,1528.84,1532.77,1504.97,1519.48,29210000.0,1519.48
2008-05-08,1514.8,1529.2,1509.97,1528.84,30670000.0,1528.84
2008-05-07,1536.1,1538.52,1513.32,1514.8,28440000.0,1514.8
2008-05-06,1501.41,1540.19,1501.41,1536.1,29900000.0,1536.1
2008-05-05,1490.14,1509.99,1490.14,1501.19,26450000.0,1501.19
2008-05-02,1469.71,1500.58,1469.71,1490.14,30540000.0,1490.14
